ID,Time,Is_CH,Who CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned Energy
118069,903,1,118069,0.0,1,2,0,53,53,0,0,0,0,0,0.0,0,0.00722
201069,1003,1,201069,0.0,1,3,0,55,55,0,0,0,0,0,0.0,0,0.00717
302063,1153,1,302100,0.0,1,5,0,1,1,0,0,0,241,5,123.96292,0,0.32096
302073,1153,1,302100,0.0,1,5,0,2,2,0,0,0,170,0,0.0,0,0.51467
302096,1153,1,302100,0.0,1,5,0,3,3,0,0,0,0,0,0.0,0,0.28536
101063,53,1,101063,0.0,1,0,0,37,37,0,0,0,0,0,0.0,0,0.00227
107096,353,1,107096,0.0,1,2,0,69,69,0,0,0,0,0,0.0,0,0.00725
108001,403,1,108001,0.0,1,2,0,36,36,0,0,0,0,0,0.0,0,0.00723
108069,403,1,108069,0.0,1,2,0,27,27,0,0,0,0,0,0.0,0,0.00722
108073,403,1,108073,0.0,1,2,0,34,34,0,0,0,0,0,0.0,0,0.00723
112016,603,1,112016,0.0,1,11,0,27,27,0,0,0,0,0,0.0,0,0.00719
201073,703,1,201100,0.0,1,7,0,4,4,0,0,0,0,0,0.0,0,0.07764
202034,753,1,202100,0.0,1,6,0,5,5,0,0,0,0,0,0.0,0,0.75715
101003,53,1,101003,0.0,1,0,0,64,64,0,0,0,0,0,0.0,0,0.0023
102005,103,1,102005,0.0,1,5,0,52,52,0,0,0,0,0,0.0,0,0.0074
105024,253,1,105024,0.0,1,8,0,37,37,0,0,0,0,0,0.0,0,0.00729
106029,303,1,106029,0.0,1,6,0,28,28,0,0,0,0,0,0.0,0,0.00717
109044,453,1,109044,0.0,1,1,0,54,54,0,0,0,0,0,0.0,0,0.00724
112043,603,1,112043,0.0,1,4,0,47,47,0,0,0,0,0,0.0,0,0.00725
114033,703,1,114033,0.0,1,7,0,29,29,0,0,0,0,0,0.0,0,0.00723
115073,753,1,115073,0.0,1,4,0,36,36,0,0,0,0,0,0.0,0,0.00724
116079,803,1,116079,0.0,1,3,0,76,76,0,0,0,0,0,0.0,0,0.00722
119001,953,1,119001,0.0,1,5,0,65,65,0,0,0,0,0,0.0,0,0.00724
201044,1053,1,201044,0.0,1,3,0,55,55,0,0,0,13,0,0.0,0,0.00723
103033,153,1,103033,0.0,1,5,0,46,46,0,0,0,0,0,0.0,0,0.00726
104003,203,1,104003,0.0,1,3,0,43,43,0,0,0,0,0,0.0,0,0.0073
106024,303,1,106024,0.0,1,2,0,66,66,0,0,0,0,0,0.0,0,0.00727
108029,403,1,108029,0.0,1,4,0,35,35,0,0,0,0,0,0.0,0,0.00721
112005,603,1,112005,0.0,1,3,0,73,73,0,0,0,0,0,0.0,0,0.00727
114044,703,1,114044,0.0,1,4,0,22,22,0,0,0,0,0,0.0,0,0.00729
117001,853,1,117001,0.0,1,7,0,30,30,0,0,0,0,0,0.0,0,0.00721
117043,853,1,117043,0.0,1,7,0,14,14,0,0,0,0,0,0.0,0,0.00721
117079,853,1,117079,0.0,1,7,0,19,19,0,0,0,0,0,0.0,0,0.00726
119073,953,1,119073,0.0,1,7,0,44,44,0,0,0,0,0,0.0,0,0.00737
101006,53,1,101006,0.0,1,0,0,21,21,0,0,0,0,0,0.0,0,0.00229
101028,53,1,101028,0.0,1,0,0,16,16,0,0,0,0,0,0.0,0,0.00229
101073,53,1,101073,0.0,1,0,0,13,13,0,0,0,0,0,0.0,0,0.00229
102008,103,1,102008,0.0,1,6,0,24,24,0,0,0,0,0,0.0,0,0.00728
102089,103,1,102089,0.0,1,6,0,23,23,0,0,0,0,0,0.0,0,0.0072
103049,153,1,103049,0.0,1,1,0,89,89,0,0,0,0,0,0.0,0,0.00726
104060,203,1,104060,0.0,1,6,0,18,18,0,0,0,0,0,0.0,0,0.00723
104090,203,1,104090,0.0,1,6,0,47,47,0,0,0,0,0,0.0,0,0.00721
105033,253,1,105033,0.0,1,5,0,30,30,0,0,0,0,0,0.0,0,0.00738
105035,253,1,105035,0.0,1,5,0,9,9,0,0,0,0,0,0.0,0,0.00744
106007,303,1,106007,0.0,1,2,0,79,79,0,0,0,0,0,0.0,0,0.00733
106029,303,1,106029,0.0,1,2,0,16,16,0,0,0,0,0,0.0,0,0.00725
107009,353,1,107009,0.0,1,2,0,29,29,0,0,0,0,0,0.0,0,0.00729
107036,353,1,107036,0.0,1,2,0,58,58,0,0,0,0,0,0.0,0,0.00726
108018,403,1,108018,0.0,1,4,0,26,26,0,0,0,0,0,0.0,0,0.00761
108078,403,1,108078,0.0,1,4,0,55,55,0,0,0,0,0,0.0,0,0.00735
111094,553,1,111094,0.0,1,5,0,49,49,0,0,0,0,0,0.0,0,0.00734
113005,653,1,113005,0.0,1,4,0,13,13,0,0,0,0,0,0.0,0,0.00718
113023,653,1,113023,0.0,1,4,0,15,15,0,0,0,0,0,0.0,0,0.00721
113085,653,1,113085,0.0,1,4,0,52,52,0,0,0,0,0,0.0,0,0.00719
115050,753,1,115050,0.0,1,4,0,70,70,0,0,0,0,0,0.0,0,0.00723
116080,803,1,116080,0.0,1,2,0,10,10,0,0,0,0,0,0.0,0,0.00725
116093,803,1,116093,0.0,1,2,0,65,65,0,0,0,0,0,0.0,0,0.00726
117017,853,1,117017,0.0,1,4,0,37,37,0,0,0,0,0,0.0,0,0.00749
117087,853,1,117087,0.0,1,4,0,26,26,0,0,0,0,0,0.0,0,0.00723
118025,903,1,118025,0.0,1,4,0,42,42,0,0,0,0,0,0.0,0,0.00728
119041,953,1,119041,0.0,1,8,0,40,40,0,0,0,0,0,0.0,0,0.00715
201006,1003,1,201006,0.0,1,6,0,26,26,0,0,0,0,0,0.0,0,0.00714
201007,1003,1,201007,0.0,1,6,0,26,26,0,0,0,0,0,0.0,0,0.00714
201017,1003,1,201017,0.0,1,6,0,11,11,0,0,0,0,0,0.0,0,0.00718
201035,1003,1,201035,0.0,1,6,0,10,10,0,0,0,0,0,0.0,0,0.00727
203020,1103,1,203100,0.0,1,5,0,1,1,0,0,0,181,181,111.92111,0,0.86124
301005,1153,1,301100,0.0,1,5,0,2,2,0,0,0,172,0,0.0,0,0.87464
301020,1153,1,301100,0.0,1,5,0,2,2,0,0,0,132,0,0.0,0,1.2448
301029,1153,1,301100,0.0,1,5,0,1,1,0,0,0,241,49,155.9049,0,1.12379
301085,1153,1,301100,0.0,1,5,0,3,3,0,0,0,0,0,0.0,0,0.6616
301093,1153,1,301100,0.0,1,5,0,1,1,0,0,0,241,23,124.78459,0,0.84667
101000,53,1,101000,0.0,1,0,0,28,28,0,0,0,0,0,0.0,0,0.00229
101043,53,1,101043,0.0,1,0,0,27,27,0,0,0,0,0,0.0,0,0.00229
102044,103,1,102044,0.0,1,3,0,7,7,0,0,0,840,120,121.40806,0,2.44318
103039,153,1,103039,0.0,1,5,0,10,10,0,0,0,960,96,90.38875,0,2.02164
103051,153,1,103051,0.0,1,5,0,4,4,0,0,0,640,160,160.03119,0,2.32067
103075,153,1,103075,0.0,1,5,0,19,19,0,0,0,1140,60,143.35363,0,2.25225
104001,203,1,104001,0.0,1,7,0,31,31,0,0,0,0,0,0.0,0,0.00721
104018,203,1,104018,0.0,1,7,0,11,11,0,0,0,989,90,86.59422,0,2.10561
104020,203,1,104020,0.0,1,7,0,1,1,0,0,0,241,241,142.9054,0,2.23246
106031,303,1,106031,0.0,1,3,0,7,7,0,0,0,840,120,163.93021,0,2.56705
108009,403,1,108009,0.0,1,7,0,6,6,0,0,0,775,131,140.43139,0,2.47367
108046,403,1,108046,0.0,1,7,0,31,31,0,0,0,0,0,0.0,0,0.00731
108061,403,1,108061,0.0,1,7,0,2,2,0,0,0,408,206,158.67949,0,2.98247
108079,403,1,108079,0.0,1,7,0,6,6,0,0,0,772,131,108.34705,0,2.31959
109005,453,1,109005,0.0,1,10,0,32,32,0,0,0,0,0,0.0,0,0.00716
109028,453,1,109028,0.0,1,10,0,4,4,0,0,0,597,160,147.72624,0,2.69563
109065,453,1,109065,0.0,1,10,0,8,8,0,0,0,822,109,156.21574,0,2.66742
109071,453,1,109071,0.0,1,10,0,3,3,0,0,0,509,180,104.703,0,2.43882
109089,453,1,109089,0.0,1,10,0,2,2,0,0,0,373,205,161.76605,0,3.11048
201073,603,1,201100,0.0,1,2,0,1,1,0,0,0,235,75,96.57363,0,0.9389
101051,53,1,101051,0.0,1,0,0,17,17,0,0,0,0,0,0.0,0,0.00228
101073,53,1,101073,0.0,1,0,0,53,53,0,0,0,0,0,0.0,0,0.00228
101083,53,1,101083,0.0,1,0,0,13,13,0,0,0,0,0,0.0,0,0.00228
102061,103,1,102061,0.0,1,6,0,24,24,0,0,0,0,0,0.0,0,0.00725
102079,103,1,102079,0.0,1,6,0,45,45,0,0,0,0,0,0.0,0,0.00724
103056,153,1,103056,0.0,1,4,0,28,28,0,0,0,0,0,0.0,0,0.00724
103064,153,1,103064,0.0,1,4,0,12,12,0,0,0,0,0,0.0,0,0.00724
103098,153,1,103098,0.0,1,4,0,37,37,0,0,0,0,0,0.0,0,0.00725
104000,203,1,104000,0.0,1,2,0,37,37,0,0,0,0,0,0.0,0,0.00721
104075,203,1,104075,0.0,1,2,0,49,49,0,0,0,0,0,0.0,0,0.0072
105020,253,1,105020,0.0,1,5,0,58,58,0,0,0,0,0,0.0,0,0.0072
106005,303,1,106005,0.0,1,4,0,26,26,0,0,0,0,0,0.0,0,0.00718
106028,303,1,106028,0.0,1,3,0,48,48,0,0,0,0,0,0.0,0,0.00718
108044,403,1,108044,0.0,1,3,0,71,71,0,0,0,0,0,0.0,0,0.00725
110054,503,1,110054,0.0,1,4,0,54,54,0,0,0,0,0,0.0,0,0.00717
111031,553,1,111031,0.0,1,6,0,8,8,0,0,0,0,0,0.0,0,0.00726
111096,553,1,111096,0.0,1,6,0,49,49,0,0,0,0,0,0.0,0,0.00724
113043,653,1,113043,0.0,1,7,0,40,40,0,0,0,32,0,0.0,0,0.00724
113045,653,1,113045,0.0,1,7,0,16,16,0,0,0,0,0,0.0,0,0.00723
113046,653,1,113046,0.0,1,7,0,8,8,0,0,0,0,0,0.0,0,0.00723
113065,653,1,113065,0.0,1,7,0,18,18,0,0,0,0,0,0.0,0,0.00723
114016,703,1,114016,0.0,1,3,0,66,66,0,0,0,0,0,0.0,0,0.00725
115071,753,1,115071,0.0,1,3,0,86,86,0,0,0,0,0,0.0,0,0.00722
116001,803,1,116001,0.0,1,3,0,63,63,0,0,0,0,0,0.0,0,0.00727
116018,803,1,116018,0.0,1,3,0,23,23,0,0,0,0,0,0.0,0,0.00735
117039,853,1,117039,0.0,1,3,0,58,58,0,0,0,0,0,0.0,0,0.00723
119009,953,1,119009,0.0,1,3,0,15,15,0,0,0,0,0,0.0,0,0.00723
119058,953,1,119058,0.0,1,3,0,35,35,0,0,0,0,0,0.0,0,0.00725
119095,953,1,119095,0.0,1,3,0,41,41,0,0,0,0,0,0.0,0,0.00724
120089,1003,1,120089,0.0,1,3,0,62,62,0,0,0,0,0,0.0,0,0.00724
201020,1053,1,201020,0.0,1,5,0,24,24,0,0,0,0,0,0.0,0,0.00721
201096,1053,1,201096,0.0,1,5,0,49,49,0,0,0,0,0,0.0,0,0.0072
203095,1153,1,203100,0.0,1,8,0,1,1,0,0,0,37,37,99.75512,0,0.21112
301075,1203,1,301100,0.0,1,2,0,7,7,0,0,0,0,0,0.0,0,0.18877
301079,1203,1,301100,0.0,1,2,0,8,8,0,0,0,0,0,0.0,0,0.18854
302056,1253,1,302100,0.0,1,5,0,3,3,0,0,0,0,0,0.0,0,0.00598
302071,1253,1,302100,0.0,1,5,0,3,3,0,0,0,0,0,0.0,0,0.00598
302073,1253,1,302100,0.0,1,5,0,1,1,0,0,0,241,40,136.03878,0,0.24721
101095,53,1,101095,0.0,1,0,0,4,4,0,0,0,0,0,0.0,0,0.00228
102043,103,1,102043,0.0,1,3,0,13,13,0,0,0,0,0,0.0,0,0.00725
103002,153,1,103002,0.0,1,3,0,35,35,0,0,0,0,0,0.0,0,0.0073
103014,153,1,103014,0.0,1,3,0,11,11,0,0,0,0,0,0.0,0,0.00738
104008,203,1,104008,0.0,1,7,0,5,5,0,0,0,0,0,0.0,0,0.00729
104067,203,1,104067,0.0,1,7,0,13,13,0,0,0,0,0,0.0,0,0.00722
106013,303,1,106013,0.0,1,3,0,39,39,0,0,0,0,0,0.0,0,0.00731
107041,353,1,107041,0.0,1,6,0,8,8,0,0,0,0,0,0.0,0,0.00739
107077,353,1,107077,0.0,1,6,0,20,20,0,0,0,0,0,0.0,0,0.00721
109080,453,1,109080,0.0,1,4,0,29,29,0,0,0,0,0,0.0,0,0.00722
110005,503,1,110005,0.0,1,4,0,8,8,0,0,0,0,0,0.0,0,0.00725
111094,553,1,111094,0.0,1,2,0,11,11,0,0,0,0,0,0.0,0,0.00728
112046,603,1,112046,0.0,1,4,0,38,38,0,0,0,0,0,0.0,0,0.0073
112069,603,1,112069,0.0,1,4,0,3,3,0,0,0,0,0,0.0,0,0.00724
112096,603,1,112096,0.0,1,4,0,11,11,0,0,0,0,0,0.0,0,0.00724
113003,653,1,113003,0.0,1,9,0,3,3,0,0,0,0,0,0.0,0,0.00718
113021,653,1,113021,0.0,1,9,0,4,4,0,0,0,0,0,0.0,0,0.00718
113045,653,1,113045,0.0,1,9,0,13,13,0,0,0,0,0,0.0,0,0.00723
113048,653,1,113048,0.0,1,9,0,22,22,0,0,0,0,0,0.0,0,0.00719
113058,653,1,113058,0.0,1,9,0,5,5,0,0,0,0,0,0.0,0,0.0072
115000,753,1,115000,0.0,1,3,0,3,3,0,0,0,0,0,0.0,0,0.00722
115068,753,1,115068,0.0,1,3,0,20,20,0,0,0,0,0,0.0,0,0.00745
116001,803,1,116001,0.0,1,3,0,24,24,0,0,0,0,0,0.0,0,0.00722
116030,803,1,116030,0.0,1,3,0,23,23,0,0,0,0,0,0.0,0,0.00724
117063,853,1,117063,0.0,1,4,0,47,47,0,0,0,0,0,0.0,0,0.00726
118029,903,1,118029,0.0,1,0,0,99,99,0,0,0,0,0,0.0,0,0.00728
119032,953,1,119032,0.0,1,7,0,6,6,0,0,0,0,0,0.0,0,0.0074
119070,953,1,119070,0.0,1,7,0,10,10,0,0,0,0,0,0.0,0,0.00735
120054,1003,1,120054,0.0,1,3,0,14,14,0,0,0,0,0,0.0,0,0.00725
120093,1003,1,120093,0.0,1,3,0,32,32,0,0,0,0,0,0.0,0,0.0072
202032,1103,1,202032,0.0,1,4,0,15,15,0,0,0,0,0,0.0,0,0.33883
101000,53,1,101000,0.0,1,0,0,28,28,0,0,0,0,0,0.0,0,0.00229
101041,53,1,101041,0.0,1,0,0,35,35,0,0,0,0,0,0.0,0,0.00229
101043,53,1,101043,0.0,1,0,0,27,27,0,0,0,0,0,0.0,0,0.00229
103048,153,1,103048,0.0,1,5,0,33,33,0,0,0,0,0,0.0,0,0.00721
103080,153,1,103080,0.0,1,5,0,27,27,0,0,0,0,0,0.0,0,0.00721
104001,203,1,104001,0.0,1,7,0,31,31,0,0,0,0,0,0.0,0,0.00721
104063,203,1,104063,0.0,1,7,0,31,31,0,0,0,0,0,0.0,0,0.00719
104077,203,1,104077,0.0,1,7,0,15,15,0,0,0,0,0,0.0,0,0.0072
105002,253,1,105002,0.0,1,1,0,70,70,0,0,0,0,0,0.0,0,0.00728
105029,253,1,105029,0.0,1,1,0,28,28,0,0,0,0,0,0.0,0,0.00728
106070,303,1,106070,0.0,1,3,0,75,75,0,0,0,0,0,0.0,0,0.00728
107008,353,1,107008,0.0,1,2,0,58,58,0,0,0,0,0,0.0,0,0.0073
108046,403,1,108046,0.0,1,7,0,31,31,0,0,0,0,0,0.0,0,0.00731
108068,403,1,108068,0.0,1,7,0,32,32,0,0,0,0,0,0.0,0,0.00722
109005,453,1,109005,0.0,1,10,0,32,32,0,0,0,0,0,0.0,0,0.00716
109030,453,1,109030,0.0,1,10,0,25,25,0,0,0,0,0,0.0,0,0.00718
201021,603,1,201100,0.0,1,2,0,27,27,0,0,0,0,0,0.0,0,0.98498
101000,53,1,101000,0.0,1,0,0,78,78,0,0,0,0,0,0.0,0,0.00229
102023,103,1,102023,0.0,1,6,0,14,14,0,0,0,0,0,0.0,0,0.00727
102068,103,1,102068,0.0,1,6,0,30,30,0,0,0,0,0,0.0,0,0.00799
102088,103,1,102088,0.0,1,6,0,32,32,0,0,0,0,0,0.0,0,0.00722
103091,153,1,103091,0.0,1,3,0,51,51,0,0,0,0,0,0.0,0,0.00723
104003,203,1,104003,0.0,1,4,0,14,14,0,0,0,0,0,0.0,0,0.00727
104014,203,1,104014,0.0,1,4,0,23,23,0,0,0,0,0,0.0,0,0.00735
104083,203,1,104083,0.0,1,4,0,30,30,0,0,0,0,0,0.0,0,0.00722
105033,253,1,105033,0.0,1,2,0,37,37,0,0,0,0,0,0.0,0,0.00727
105050,253,1,105050,0.0,1,2,0,55,55,0,0,0,0,0,0.0,0,0.00725
107079,353,1,107079,0.0,1,3,0,50,50,0,0,0,0,0,0.0,0,0.00732
107093,353,1,107093,0.0,1,3,0,31,31,0,0,0,0,0,0.0,0,0.00725
108069,403,1,108069,0.0,1,0,0,99,99,0,0,0,0,0,0.0,0,0.00741
109008,453,1,109008,0.0,1,3,0,10,10,0,0,0,0,0,0.0,0,0.00763
109041,453,1,109041,0.0,1,3,0,44,44,0,0,0,0,0,0.0,0,0.00749
110002,503,1,110002,0.0,1,8,0,17,17,0,0,0,0,0,0.0,0,0.00721
110045,503,1,110045,0.0,1,8,0,38,38,0,0,0,0,0,0.0,0,0.00722
111024,553,1,111024,0.0,1,13,0,15,15,0,0,0,0,0,0.0,0,0.00716
111030,553,1,111030,0.0,1,13,0,9,9,0,0,0,0,0,0.0,0,0.00717
111032,553,1,111032,0.0,1,13,0,11,11,0,0,0,0,0,0.0,0,0.00724
111048,553,1,111048,0.0,1,13,0,14,14,0,0,0,0,0,0.0,0,0.00716
111086,553,1,111086,0.0,1,13,0,8,8,0,0,0,0,0,0.0,0,0.00717
111096,553,1,111096,0.0,1,13,0,10,10,0,0,0,0,0,0.0,0,0.00717
111099,553,1,111099,0.0,1,13,0,6,6,0,0,0,0,0,0.0,0,0.00728
112001,603,1,112001,0.0,1,8,0,8,8,0,0,0,0,0,0.0,0,0.00722
112013,603,1,112013,0.0,1,8,0,7,7,0,0,0,0,0,0.0,0,0.00721
112021,603,1,112021,0.0,1,8,0,11,11,0,0,0,0,0,0.0,0,0.0072
112052,603,1,112052,0.0,1,8,0,29,29,0,0,0,0,0,0.0,0,0.00722
112053,603,1,112053,0.0,1,8,0,18,18,0,0,0,0,0,0.0,0,0.0072
112082,603,1,112082,0.0,1,8,0,14,14,0,0,0,0,0,0.0,0,0.0072
113035,653,1,113035,0.0,1,1,0,49,49,0,0,0,0,0,0.0,0,0.00724
113075,653,1,113075,0.0,1,1,0,49,49,0,0,0,0,0,0.0,0,0.00726
114077,703,1,114077,0.0,1,3,0,48,48,0,0,0,0,0,0.0,0,0.00733
115029,753,1,115029,0.0,1,2,0,53,53,0,0,0,0,0,0.0,0,0.0074
115054,753,1,115054,0.0,1,2,0,13,13,0,0,0,0,0,0.0,0,0.00725
115097,753,1,115097,0.0,1,2,0,31,31,0,0,0,0,0,0.0,0,0.00728
116005,803,1,116005,0.0,1,4,0,42,42,0,0,0,0,0,0.0,0,0.00727
116046,803,1,116046,0.0,1,4,0,27,27,0,0,0,0,0,0.0,0,0.00735
117037,853,1,117037,0.0,1,4,0,24,24,0,0,0,0,0,0.0,0,0.00723
117058,853,1,117058,0.0,1,4,0,34,34,0,0,0,0,0,0.0,0,0.00727
117067,853,1,117067,0.0,1,4,0,4,4,0,0,0,0,0,0.0,0,0.00723
118063,903,1,118063,0.0,1,2,0,71,71,0,0,0,0,0,0.0,0,0.00722
118094,903,1,118094,0.0,1,2,0,19,19,0,0,0,0,0,0.0,0,0.00729
119027,953,1,119027,0.0,1,6,0,20,20,0,0,0,0,0,0.0,0,0.00723
119043,953,1,119043,0.0,1,6,0,11,11,0,0,0,0,0,0.0,0,0.0072
119070,953,1,119070,0.0,1,6,0,26,26,0,0,0,0,0,0.0,0,0.00719
119073,953,1,119073,0.0,1,6,0,20,20,0,0,0,0,0,0.0,0,0.0072
119092,953,1,119092,0.0,1,6,0,15,15,0,0,0,0,0,0.0,0,0.00722
120034,1003,1,120034,0.0,1,5,0,38,38,0,0,0,0,0,0.0,0,0.00727
120095,1003,1,120095,0.0,1,5,0,18,18,0,0,0,0,0,0.0,0,0.00726
201000,1053,1,201000,0.0,1,6,0,29,29,0,0,0,0,0,0.0,0,0.00726
201069,1053,1,201069,0.0,1,6,0,4,4,0,0,0,0,0,0.0,0,0.00726
201077,1053,1,201077,0.0,1,6,0,12,12,0,0,0,0,0,0.0,0,0.00725
201095,1053,1,201095,0.0,1,6,0,21,21,0,0,0,0,0,0.0,0,1.49279
201097,1053,1,201097,0.0,1,6,0,12,12,0,0,0,0,0,0.0,0,0.00733
204014,1203,1,204100,0.0,1,11,0,3,3,0,0,0,42,0,0.0,0,0.83561
204033,1203,1,204100,0.0,1,11,0,2,2,0,0,0,129,0,0.0,0,1.35965
204035,1203,1,204100,0.0,1,11,0,1,1,0,0,0,95,95,137.16228,0,0.926
204043,1203,1,204100,0.0,1,11,0,2,2,0,0,0,89,0,0.0,0,0.72201
204050,1203,1,204100,0.0,1,11,0,4,4,0,0,0,0,0,0.0,0,0.04677
204054,1203,1,204100,0.0,1,11,0,3,3,0,0,0,30,0,0.0,0,1.11705
204058,1203,1,204100,0.0,1,11,0,2,2,0,0,0,0,0,0.0,0,0.04713
204063,1203,1,204100,0.0,1,11,0,3,3,0,0,0,0,0,0.0,0,0.04709
204067,1203,1,204100,0.0,1,11,0,1,1,0,0,0,239,57,160.10852,0,0.65048
204092,1203,1,204100,0.0,1,11,0,3,3,0,0,0,0,0,0.0,0,0.04684
301027,1253,1,301100,0.0,1,5,0,2,2,0,0,0,94,0,0.0,0,0.55008
301046,1253,1,301100,0.0,1,5,0,4,4,0,0,0,0,0,0.0,0,0.00602
301053,1253,1,301100,0.0,1,5,0,1,1,0,0,0,241,38,141.24801,0,0.30963
101014,53,1,101014,0.0,1,0,0,52,52,0,0,0,0,0,0.0,0,0.00231
101029,53,1,101029,0.0,1,0,0,42,42,0,0,0,0,0,0.0,0,0.00231
101067,53,1,101067,0.0,1,0,0,3,3,0,0,0,0,0,0.0,0,0.00231
102032,103,1,102032,0.0,1,3,0,34,34,0,0,0,0,0,0.0,0,0.00739
102079,103,1,102079,0.0,1,3,0,46,46,0,0,0,0,0,0.0,0,0.00725
103002,153,1,103002,0.0,1,6,0,18,18,0,0,0,0,0,0.0,0,0.0072
103052,153,1,103052,0.0,1,6,0,24,24,0,0,0,0,0,0.0,0,0.00721
103070,153,1,103070,0.0,1,6,0,19,19,0,0,0,0,0,0.0,0,0.00723
103086,153,1,103086,0.0,1,6,0,23,23,0,0,0,0,0,0.0,0,0.00721
104063,203,1,104063,0.0,1,2,0,51,51,0,0,0,0,0,0.0,0,0.00719
104073,203,1,104073,0.0,1,2,0,39,39,0,0,0,0,0,0.0,0,0.0072
106003,303,1,106003,0.0,1,3,0,32,32,0,0,0,0,0,0.0,0,0.00725
107024,353,1,107024,0.0,1,5,0,21,21,0,0,0,0,0,0.0,0,0.00718
107068,353,1,107068,0.0,1,5,0,14,14,0,0,0,0,0,0.0,0,0.00723
107091,353,1,107091,0.0,1,5,0,37,37,0,0,0,0,0,0.0,0,0.0072
108023,403,1,108023,0.0,1,8,0,5,5,0,0,0,0,0,0.0,0,0.0072
108027,403,1,108027,0.0,1,8,0,18,18,0,0,0,0,0,0.0,0,0.00719
108043,403,1,108043,0.0,1,8,0,22,22,0,0,0,0,0,0.0,0,0.00719
108077,403,1,108077,0.0,1,8,0,11,11,0,0,0,0,0,0.0,0,0.00722
108094,403,1,108094,0.0,1,8,0,2,2,0,0,0,0,0,0.0,0,0.00722
108096,403,1,108096,0.0,1,8,0,3,3,0,0,0,0,0,0.0,0,0.00723
109037,453,1,109037,0.0,1,5,0,16,16,0,0,0,0,0,0.0,0,0.00724
109046,453,1,109046,0.0,1,5,0,31,31,0,0,0,0,0,0.0,0,0.00722
109048,453,1,109048,0.0,1,5,0,10,10,0,0,0,0,0,0.0,0,0.00723
109054,453,1,109054,0.0,1,5,0,24,24,0,0,0,0,0,0.0,0,0.00721
110000,503,1,110000,0.0,1,6,0,9,9,0,0,0,0,0,0.0,0,0.00723
110035,503,1,110035,0.0,1,6,0,33,33,0,0,0,0,0,0.0,0,0.0072
110069,503,1,110069,0.0,1,6,0,9,9,0,0,0,0,0,0.0,0,0.00721
