ID,Time,Is_CH,Who CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned Energy
109029,453,1,109100,0.0,1,3,0,0,0,0,0,0,0,0,0.0,0,0.11224
109065,453,1,109100,0.0,1,3,0,1,1,0,0,0,241,0,0.0,0,0.1114
109078,453,1,109100,0.0,1,3,0,1,1,0,0,0,241,0,0.0,0,0.11339
110003,503,1,110003,0.0,1,8,0,6,1,0,0,0,785,0,0.0,0,0.00679
110005,503,1,110005,0.0,1,8,0,12,1,0,0,0,1011,0,0.0,0,0.39516
110021,503,1,110100,0.0,1,8,0,8,1,0,0,0,887,0,0.0,0,0.39447
110040,503,1,110100,0.0,1,8,0,7,1,0,0,0,839,0,0.0,0,0.39466
110041,503,1,110100,0.0,1,8,0,10,1,0,0,0,959,0,0.0,0,0.39462
110058,503,1,110100,0.0,1,8,0,11,1,0,0,0,989,0,0.0,0,0.39475
110065,503,1,110100,0.0,1,8,0,1,1,0,0,0,241,0,0.0,0,0.39425
110078,503,1,110100,0.0,1,8,0,2,1,0,0,0,411,0,0.0,0,0.39424
111003,553,1,111003,0.0,1,8,0,7,1,0,0,0,690,0,0.0,0,1.92917
111005,553,1,111005,0.0,1,8,0,3,1,0,0,0,542,0,0.0,0,2.07903
111021,553,1,111100,0.0,1,8,0,10,1,0,0,0,960,0,0.0,0,1.93931
111040,553,1,111100,0.0,1,8,0,5,1,0,0,0,720,0,0.0,0,2.07395
111041,553,1,111100,0.0,1,8,0,10,1,0,0,0,960,0,0.0,0,2.2395
111058,553,1,111100,0.0,1,8,0,11,1,0,0,0,912,0,0.0,0,2.00279
111061,553,1,111100,0.0,1,8,0,4,1,0,0,0,639,0,0.0,0,0.00674
111078,553,1,111100,0.0,1,8,0,2,1,0,0,0,275,0,0.0,0,1.48093
112005,603,1,112005,0.0,1,8,0,7,1,0,0,0,840,0,0.0,0,1.98232
112021,603,1,112100,0.0,1,8,0,8,1,0,0,0,887,0,0.0,0,1.88099
112029,603,1,112100,0.0,1,8,0,3,1,0,0,0,59,0,0.0,0,0.00668
112040,603,1,112100,0.0,1,8,0,7,1,0,0,0,840,0,0.0,0,1.90678
112041,603,1,112100,0.0,1,8,0,10,1,0,0,0,522,0,0.0,0,2.16032
112058,603,1,112100,0.0,1,8,0,4,1,0,0,0,250,0,0.0,0,1.92361
112061,603,1,112100,0.0,1,8,0,4,1,0,0,0,640,0,0.0,0,1.80345
112065,603,1,112100,0.0,1,8,0,2,1,0,0,0,400,0,0.0,0,0.00665
112078,603,1,112100,0.0,1,8,0,6,1,0,0,0,402,0,0.0,0,1.30488
201003,653,1,201003,0.0,1,9,0,2,1,0,0,0,258,0,0.0,0,0.00639
201005,653,1,201005,0.0,1,10,0,5,1,0,0,0,606,0,0.0,0,1.77492
201021,653,1,201100,0.0,1,10,0,5,1,0,0,0,719,0,0.0,0,2.03903
201029,653,1,201100,0.0,1,9,0,0,0,0,0,0,0,0,0.0,0,0.8924
201040,653,1,201100,0.0,1,9,0,7,1,0,0,0,839,0,0.0,0,2.02998
201041,653,1,201100,0.0,1,9,0,1,1,0,0,0,241,0,0.0,0,1.94111
201058,653,1,201100,0.0,1,9,0,1,1,0,0,0,86,0,0.0,0,1.20896
201061,653,1,201100,0.0,1,10,0,4,1,0,0,0,371,0,0.0,0,1.81286
201065,653,1,201100,0.0,1,9,0,0,0,0,0,0,0,0,0.0,0,2.0075
201078,653,1,201100,0.0,1,9,0,1,1,0,0,0,38,0,0.0,0,1.11191
202003,703,1,202003,0.0,1,10,0,1,1,0,0,0,241,0,0.0,0,1.34158
202005,703,1,202005,0.0,1,10,0,5,1,0,0,0,720,0,0.0,0,1.89022
202021,703,1,202100,0.0,1,10,0,7,1,0,0,0,824,0,0.0,0,2.00484
202029,703,1,202100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,0.84586
202040,703,1,202100,0.0,1,10,0,5,1,0,0,0,545,0,0.0,0,1.95239
202041,703,1,202100,0.0,1,10,0,1,1,0,0,0,31,0,0.0,0,1.50445
202058,703,1,202100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,0.8728
202061,703,1,202100,0.0,1,10,0,2,1,0,0,0,412,0,0.0,0,1.83856
202065,703,1,202100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,2.07119
202078,703,1,202100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,1.00679
203003,753,1,203003,0.0,1,10,0,1,1,0,0,0,241,0,0.0,0,1.16213
203005,753,1,203005,0.0,1,10,0,5,1,0,0,0,513,0,0.0,0,1.49782
203021,753,1,203100,0.0,1,10,0,5,1,0,0,0,225,0,0.0,0,1.78279
203029,753,1,203100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,0.44374
203040,753,1,203100,0.0,1,10,0,3,1,0,0,0,543,0,0.0,0,1.61416
203041,753,1,203100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,1.094
203058,753,1,203100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,0.44375
203061,753,1,203100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,1.63016
203065,753,1,203100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,1.76599
203078,753,1,203100,0.0,1,10,0,0,0,0,0,0,0,0,0.0,0,0.60036
301003,803,1,301003,0.0,1,16,0,0,0,0,0,0,0,0,0.0,0,0.86314
301005,803,1,301005,0.0,1,16,0,0,0,0,0,0,0,0,0.0,0,1.6656
301021,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,1.0568
301029,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,0.39361
301040,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,1.4746
301041,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,1.01841
301058,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,0.3936
301061,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,1.30898
301065,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,1.05554
301078,803,1,301100,0.0,1,15,0,0,0,0,0,0,0,0,0.0,0,0.40975
102021,103,1,102021,0.0,1,2,0,30,1,0,0,0,1230,0,0.0,0,0.00723
102041,103,1,102041,0.0,1,2,0,60,1,0,0,0,1320,0,0.0,0,0.00722
103021,153,1,103021,0.0,1,5,0,16,1,0,0,0,1088,0,0.0,0,2.1714
103029,153,1,103029,0.0,1,5,0,10,1,0,0,0,960,0,0.0,0,0.00731
103058,153,1,103058,0.0,1,5,0,32,1,0,0,0,1248,0,0.0,0,0.00722
103065,153,1,103065,0.0,1,5,0,21,1,0,0,0,1155,0,0.0,0,0.00724
104021,203,1,104021,0.0,1,3,0,22,1,0,0,0,1166,0,0.0,0,2.24592
104041,203,1,104041,0.0,1,3,0,66,1,0,0,0,1320,0,0.0,0,0.00721
105003,253,1,105003,0.0,1,5,0,18,1,0,0,0,1116,0,0.0,0,0.00723
105005,253,1,105005,0.0,1,5,0,21,1,0,0,0,1155,0,0.0,0,0.00727
105061,253,1,105061,0.0,1,5,0,11,1,0,0,0,990,0,0.0,0,0.00728
105078,253,1,105078,0.0,1,5,0,40,1,0,0,0,1280,0,0.0,0,0.00732
106058,303,1,106058,0.0,1,2,0,78,1,0,0,0,1326,0,0.0,0,0.00729
107029,353,1,107029,0.0,1,5,0,10,1,0,0,0,960,0,0.0,0,0.00724
107058,353,1,107058,0.0,1,5,0,61,1,0,0,0,1281,0,0.0,0,2.23049
108005,403,1,108005,0.0,1,6,0,16,1,0,0,0,1060,0,0.0,0,0.00724
108029,403,1,108029,0.0,1,6,0,11,1,0,0,0,990,0,0.0,0,2.13655
108041,403,1,108041,0.0,1,6,0,31,1,0,0,0,1240,0,0.0,0,0.00717
108058,403,1,108058,0.0,1,6,0,18,1,0,0,0,1116,0,0.0,0,2.2277
108061,403,1,108061,0.0,1,6,0,4,1,0,0,0,640,0,0.0,0,0.00723
109021,453,1,109021,0.0,1,0,0,98,1,0,0,0,1372,0,0.0,0,0.00736
110003,503,1,110003,0.0,1,2,0,33,1,0,0,0,1254,0,0.0,0,0.00728
110021,503,1,110021,0.0,1,2,0,43,1,0,0,0,1290,0,0.0,0,2.2494
111061,553,1,111061,0.0,1,2,0,67,1,0,0,0,1340,0,0.0,0,0.00739
112005,603,1,112005,0.0,1,4,0,11,1,0,0,0,990,0,0.0,0,0.00719
112021,603,1,112021,0.0,1,4,0,27,1,0,0,0,1215,0,0.0,0,0.00736
112029,603,1,112029,0.0,1,4,0,22,1,0,0,0,1166,0,0.0,0,0.00741
112041,603,1,112041,0.0,1,4,0,30,1,0,0,0,1230,0,0.0,0,0.00723
112061,603,1,112061,0.0,1,4,0,4,1,0,0,0,640,0,0.0,0,2.22086
113005,653,1,113005,0.0,1,4,0,22,1,0,0,0,1166,0,0.0,0,2.1566
113040,653,1,113040,0.0,1,4,0,9,1,0,0,0,927,0,0.0,0,0.00722
113065,653,1,113065,0.0,1,4,0,35,1,0,0,0,1260,0,0.0,0,0.00721
114029,703,1,114029,0.0,1,6,0,18,1,0,0,0,1116,0,0.0,0,0.00719
114040,703,1,114040,0.0,1,6,0,9,1,0,0,0,927,0,0.0,0,2.2588
114041,703,1,114041,0.0,1,6,0,19,1,0,0,0,1140,0,0.0,0,0.00721
114061,703,1,114061,0.0,1,6,0,10,1,0,0,0,960,0,0.0,0,0.00717
114065,703,1,114065,0.0,1,6,0,32,1,0,0,0,1248,0,0.0,0,2.25274
115040,753,1,115040,0.0,1,3,0,4,1,0,0,0,603,0,0.0,0,2.28464
115041,753,1,115041,0.0,1,2,0,39,1,0,0,0,1248,0,0.0,0,2.2953
115058,753,1,115058,0.0,1,2,0,28,1,0,0,0,1204,0,0.0,0,0.00719
115061,753,1,115061,0.0,1,2,0,14,1,0,0,0,1064,0,0.0,0,2.16242
117061,853,1,117061,0.0,1,1,0,35,1,0,0,0,1260,0,0.0,0,2.26422
117078,853,1,117078,0.0,1,1,0,59,1,0,0,0,1298,0,0.0,0,0.34789
118005,903,1,118005,0.0,1,6,0,12,1,0,0,0,1020,0,0.0,0,0.00711
118040,903,1,118040,0.0,1,6,0,23,1,0,0,0,1173,0,0.0,0,0.00718
118058,903,1,118058,0.0,1,6,0,43,1,0,0,0,1290,0,0.0,0,0.00718
119003,953,1,119003,0.0,1,4,0,18,1,0,0,0,1116,0,0.0,0,0.00729
119029,953,1,119029,0.0,1,4,0,29,1,0,0,0,1218,0,0.0,0,0.00717
119065,953,1,119065,0.0,1,4,0,34,1,0,0,0,1258,0,0.0,0,0.00715
201005,1003,1,201005,0.0,1,1,0,74,1,0,0,0,1332,0,0.0,0,0.00728
202021,1053,1,202021,0.0,1,4,0,35,1,0,0,0,1260,0,0.0,0,0.00729
202058,1053,1,202058,0.0,1,4,0,47,1,0,0,0,1269,0,0.0,0,0.00718
203021,1103,1,203021,0.0,1,4,0,16,1,0,0,0,1088,0,0.0,0,2.22682
203041,1103,1,203041,0.0,1,4,0,42,1,0,0,0,1236,0,0.0,0,0.00711
203065,1103,1,203065,0.0,1,4,0,23,1,0,0,0,1173,0,0.0,0,0.00712
204065,1153,1,204065,0.0,1,1,0,84,1,0,0,0,1344,0,0.0,0,2.24118
205005,1203,1,205005,0.0,1,5,0,16,1,0,0,0,1047,0,0.0,0,0.00708
205029,1203,1,205029,0.0,1,5,0,10,1,0,0,0,960,0,0.0,0,0.0073
205041,1203,1,205041,0.0,1,5,0,12,1,0,0,0,1020,0,0.0,0,0.00713
205058,1203,1,205058,0.0,1,5,0,9,1,0,0,0,927,0,0.0,0,0.00718
205065,1203,1,205065,0.0,1,5,0,34,1,0,0,0,1258,0,0.0,0,2.22434
206061,1253,1,206061,0.0,1,2,0,35,1,0,0,0,1237,0,0.0,0,0.00711
206065,1253,1,206065,0.0,1,2,0,45,1,0,0,0,1260,0,0.0,0,2.22844
207041,1303,1,207041,0.0,1,3,0,41,1,0,0,0,1271,0,0.0,0,0.00713
207065,1303,1,207065,0.0,1,3,0,38,1,0,0,0,1254,0,0.0,0,2.22212
208003,1353,1,208003,0.0,1,9,0,11,1,0,0,0,979,0,0.0,0,0.0071
208005,1353,1,208005,0.0,1,9,0,5,1,0,0,0,627,0,0.0,0,0.00704
208029,1353,1,208029,0.0,1,9,0,11,1,0,0,0,990,0,0.0,0,0.00713
208040,1353,1,208040,0.0,1,9,0,7,1,0,0,0,770,0,0.0,0,0.00705
208041,1353,1,208041,0.0,1,9,0,19,1,0,0,0,1109,0,0.0,0,2.29003
208061,1353,1,208061,0.0,1,9,0,4,1,0,0,0,639,0,0.0,0,0.00703
208065,1353,1,208065,0.0,1,9,0,10,1,0,0,0,840,0,0.0,0,2.24442
208078,1353,1,208078,0.0,1,9,0,11,1,0,0,0,990,0,0.0,0,0.00711
209005,1403,1,209005,0.0,1,5,0,17,1,0,0,0,1085,0,0.0,0,2.07663
209041,1403,1,209041,0.0,1,5,0,13,1,0,0,0,1040,0,0.0,0,2.19063
209058,1403,1,209058,0.0,1,5,0,17,1,0,0,0,1094,0,0.0,0,0.00698
209078,1403,1,209078,0.0,1,5,0,29,1,0,0,0,1218,0,0.0,0,1.94972
210003,1453,1,210003,0.0,1,6,0,10,1,0,0,0,893,0,0.0,0,0.00701
210040,1453,1,210040,0.0,1,6,0,9,1,0,0,0,842,0,0.0,0,0.00698
210061,1453,1,210061,0.0,1,6,0,18,1,0,0,0,1116,0,0.0,0,0.00696
210065,1453,1,210065,0.0,1,6,0,10,1,0,0,0,868,0,0.0,0,0.00701
210078,1453,1,210078,0.0,1,6,0,27,1,0,0,0,1215,0,0.0,0,2.15479
211003,1503,1,211003,0.0,1,9,0,7,1,0,0,0,839,0,0.0,0,2.18225
211005,1503,1,211005,0.0,1,9,0,4,1,0,0,0,615,0,0.0,0,0.00684
211040,1503,1,211040,0.0,1,9,0,5,1,0,0,0,719,0,0.0,0,2.28091
211058,1503,1,211058,0.0,1,9,0,19,1,0,0,0,1082,0,0.0,0,0.00691
211061,1503,1,211061,0.0,1,9,0,3,1,0,0,0,508,0,0.0,0,2.20409
211065,1503,1,211065,0.0,1,9,0,9,1,0,0,0,926,0,0.0,0,2.25834
211078,1503,1,211078,0.0,1,9,0,10,1,0,0,0,832,0,0.0,0,2.26432
212003,1553,1,212003,0.0,1,6,0,10,1,0,0,0,960,0,0.0,0,2.21765
212005,1553,1,212005,0.0,1,6,0,7,1,0,0,0,840,0,0.0,0,2.18264
212021,1553,1,212021,0.0,1,6,0,10,1,0,0,0,771,0,0.0,0,0.00677
212029,1553,1,212029,0.0,1,6,0,10,1,0,0,0,917,0,0.0,0,0.00675
212041,1553,1,212041,0.0,1,6,0,22,1,0,0,0,1050,0,0.0,0,0.00676
301003,1603,1,301003,0.0,1,5,0,7,1,0,0,0,840,0,0.0,0,1.84709
301005,1603,1,301005,0.0,1,5,0,16,1,0,0,0,1020,0,0.0,0,1.99486
301021,1603,1,301021,0.0,1,5,0,3,1,0,0,0,543,0,0.0,0,1.84709
301040,1603,1,301040,0.0,1,5,0,3,1,0,0,0,543,0,0.0,0,0.00664
301065,1603,1,301065,0.0,1,5,0,3,1,0,0,0,543,0,0.0,0,0.00663
301078,1603,1,301078,0.0,1,5,0,20,1,0,0,0,1136,0,0.0,0,0.00666
302003,1653,1,302003,0.0,1,7,0,5,1,0,0,0,720,0,0.0,0,2.15625
302029,1653,1,302029,0.0,1,7,0,7,1,0,0,0,689,0,0.0,0,0.00667
302040,1653,1,302040,0.0,1,7,0,7,1,0,0,0,840,0,0.0,0,2.05812
302041,1653,1,302041,0.0,1,7,0,16,1,0,0,0,1020,0,0.0,0,0.00661
302065,1653,1,302065,0.0,1,7,0,3,1,0,0,0,394,0,0.0,0,2.13561
302078,1653,1,302078,0.0,1,7,0,7,1,0,0,0,774,0,0.0,0,2.17042
303003,1703,1,303003,0.0,1,9,0,5,1,0,0,0,719,0,0.0,0,1.88882
303005,1703,1,303005,0.0,1,9,0,2,1,0,0,0,412,0,0.0,0,0.00649
303021,1703,1,303021,0.0,1,9,0,2,1,0,0,0,412,0,0.0,0,0.00647
303029,1703,1,303029,0.0,1,9,0,3,1,0,0,0,543,0,0.0,0,1.92525
303040,1703,1,303040,0.0,1,9,0,3,1,0,0,0,543,0,0.0,0,2.02688
303058,1703,1,303058,0.0,1,9,0,13,1,0,0,0,909,0,0.0,0,0.00647
303061,1703,1,303061,0.0,1,9,0,2,1,0,0,0,412,0,0.0,0,0.00651
303065,1703,1,303065,0.0,1,9,0,2,1,0,0,0,412,0,0.0,0,1.98936
303078,1703,1,303078,0.0,1,9,0,6,1,0,0,0,657,0,0.0,0,1.972
304003,1753,1,304003,0.0,1,13,0,4,1,0,0,0,640,0,0.0,0,1.74347
304005,1753,1,304005,0.0,1,13,0,2,1,0,0,0,412,0,0.0,0,1.53544
304021,1753,1,304021,0.0,1,13,0,2,1,0,0,0,412,0,0.0,0,1.51607
304029,1753,1,304029,0.0,1,13,0,3,1,0,0,0,543,0,0.0,0,1.82873
304040,1753,1,304040,0.0,1,13,0,3,1,0,0,0,543,0,0.0,0,1.80929
304041,1753,1,304041,0.0,1,13,0,4,1,0,0,0,640,0,0.0,0,0.00638
304058,1753,1,304058,0.0,1,13,0,4,1,0,0,0,521,0,0.0,0,1.98424
304061,1753,1,304061,0.0,1,13,0,2,1,0,0,0,412,0,0.0,0,1.53544
304065,1753,1,304065,0.0,1,13,0,0,0,0,0,0,0,0,0.0,0,1.9627
304078,1753,1,304078,0.0,1,13,0,5,1,0,0,0,690,0,0.0,0,1.76417
101073,53,1,101073,0.0,1,0,0,15,1,0,0,0,1080,0,0.0,0,0.00224
102016,103,1,102016,0.0,1,3,0,25,1,0,0,0,1200,0,0.0,0,0.00726
102096,103,1,102096,0.0,1,3,0,26,1,0,0,0,1196,0,0.0,0,0.00725
106009,303,1,106009,0.0,1,4,0,38,1,0,0,0,1254,0,0.0,0,0.00723
110088,503,1,110088,0.0,1,3,0,15,1,0,0,0,1080,0,0.0,0,0.00734
112054,603,1,112054,0.0,1,2,0,54,1,0,0,0,1296,0,0.0,0,0.00727
114001,703,1,114001,0.0,1,11,0,12,1,0,0,0,925,0,0.0,0,1.60444
202073,803,1,202100,0.0,1,7,0,1,1,0,0,0,241,0,0.0,0,0.06621
101069,53,1,101069,0.0,1,0,0,21,1,0,0,0,1155,0,0.0,0,0.0023
101096,53,1,101096,0.0,1,0,0,44,1,0,0,0,1276,0,0.0,0,0.0023
104073,203,1,104073,0.0,1,6,0,51,1,0,0,0,1275,0,0.0,0,0.00725
105034,253,1,105034,0.0,1,4,0,41,1,0,0,0,1271,0,0.0,0,0.00722
110063,503,1,110063,0.0,1,6,0,58,1,0,0,0,1276,0,0.0,0,0.0071
111001,553,1,111001,0.0,1,4,0,67,1,0,0,0,1302,0,0.0,0,0.00709
113016,653,1,113016,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00581
113054,653,1,113054,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,2.09074
113088,653,1,113088,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
202016,753,1,202016,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00584
101073,53,1,101073,0.0,1,0,0,30,1,0,0,0,1230,0,0.0,0,0.00232
102001,103,1,102001,0.0,1,7,0,6,1,0,0,0,786,0,0.0,0,0.00723
102054,103,1,102054,0.0,1,7,0,5,1,0,0,0,720,0,0.0,0,0.00725
102096,103,1,102096,0.0,1,7,0,24,1,0,0,0,1176,0,0.0,0,0.00723
103054,153,1,103054,0.0,1,1,0,30,1,0,0,0,1230,0,0.0,0,2.27224
103096,153,1,103096,0.0,1,1,0,68,1,0,0,0,1292,0,0.0,0,2.32521
104001,203,1,104001,0.0,1,8,0,15,1,0,0,0,1079,0,0.0,0,0.00716
104009,203,1,104009,0.0,1,8,0,5,1,0,0,0,719,0,0.0,0,0.00719
104054,203,1,104054,0.0,1,8,0,4,1,0,0,0,640,0,0.0,0,2.23145
104069,203,1,104069,0.0,1,8,0,23,1,0,0,0,1084,0,0.0,0,0.00726
104073,203,1,104073,0.0,1,8,0,10,1,0,0,0,959,0,0.0,0,0.00717
105001,253,1,105001,0.0,1,6,0,30,1,0,0,0,1230,0,0.0,0,2.32475
105016,253,1,105016,0.0,1,6,0,18,1,0,0,0,1116,0,0.0,0,0.00722
105096,253,1,105096,0.0,1,6,0,3,1,0,0,0,543,0,0.0,0,0.00722
106016,303,1,106016,0.0,1,4,0,22,1,0,0,0,1166,0,0.0,0,2.31584
106063,303,1,106063,0.0,1,4,0,15,1,0,0,0,1080,0,0.0,0,0.00722
106073,303,1,106073,0.0,1,4,0,23,1,0,0,0,1173,0,0.0,0,0.00723
107054,353,1,107054,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00585
107069,353,1,107069,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
107073,353,1,107073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,2.37221
107088,353,1,107088,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00592
108001,403,1,108100,0.0,1,4,0,1,1,0,0,0,241,0,0.0,0,0.14279
108034,403,1,108100,0.0,1,4,0,0,0,0,0,0,0,0,0.0,0,0.14375
108054,403,1,108054,0.0,1,4,0,6,1,0,0,0,786,0,0.0,0,2.09928
108069,403,1,108069,0.0,1,4,0,1,1,0,0,0,241,0,0.0,0,2.09931
108073,403,1,108073,0.0,1,4,0,0,0,0,0,0,0,0,0.0,0,2.09814
109016,453,1,109100,0.0,1,4,0,20,1,0,0,0,1140,0,0.0,0,0.74898
109034,453,1,109100,0.0,1,4,0,9,1,0,0,0,927,0,0.0,0,0.92355
109069,453,1,109069,0.0,1,4,0,19,1,0,0,0,1140,0,0.0,0,0.39448
109088,453,1,109088,0.0,1,4,0,9,1,0,0,0,927,0,0.0,0,0.00709
109096,453,1,109100,0.0,1,4,0,21,1,0,0,0,1155,0,0.0,0,0.74863
110009,503,1,110100,0.0,1,4,0,17,1,0,0,0,1105,0,0.0,0,0.00702
110034,503,1,110100,0.0,1,4,0,6,1,0,0,0,786,0,0.0,0,1.91141
110063,503,1,110100,0.0,1,4,0,24,1,0,0,0,1176,0,0.0,0,0.00697
110088,503,1,110088,0.0,1,4,0,11,1,0,0,0,990,0,0.0,0,1.82746
111063,553,1,111100,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,2.28996
111088,553,1,111088,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,2.04879
201001,603,1,201100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.06737
201009,603,1,201100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.06895
201034,603,1,201100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.0695
201054,603,1,201100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.0677
201063,603,1,201100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,1.58313
201069,603,1,201100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.06597
201073,603,1,201073,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,1.58313
201088,603,1,201088,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,1.58313
201096,603,1,201100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.06671
202001,653,1,202100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.00469
202009,653,1,202100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.00469
202034,653,1,202100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.00469
202054,653,1,202100,0.0,1,8,0,1,1,0,0,0,15,0,0.0,0,0.00518
202063,653,1,202100,0.0,1,8,0,5,1,0,0,0,183,0,0.0,0,0.00518
202069,653,1,202100,0.0,1,8,0,19,1,0,0,0,1072,0,0.0,0,0.00518
202073,653,1,202073,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.00469
202088,653,1,202088,0.0,1,8,0,3,1,0,0,0,58,0,0.0,0,0.00518
202096,653,1,202100,0.0,1,8,0,0,0,0,0,0,0,0,0.0,0,0.0047
203001,703,1,203100,0.0,1,7,0,0,0,0,0,0,0,0,0.0,0,0.36956
203009,703,1,203100,0.0,1,6,0,0,0,0,0,0,0,0,0.0,0,0.14676
203034,703,1,203100,0.0,1,7,0,0,0,0,0,0,0,0,0.0,0,0.00471
203054,703,1,203100,0.0,1,7,0,0,0,1,0,0,0,0,0.0,0,0.28195
