ID,Time,Is_CH,Who CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned Energy
101009.0,53.0,1.0,101009.0,0.0,5.0,0.0,0.0,61.0,1.0,0,0.0,0.0,1281.0,21.0,159.31297,0.0,2.31444
101054.0,53.0,1.0,101054.0,0.0,16.0,0.0,0.0,18.0,1.0,0,0.0,0.0,1116.0,62.0,201.93494,0.0,2.53013
102001.0,103.0,1.0,102001.0,0.0,11.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,1.23472
102009.0,103.0,1.0,102009.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,2.18485
102034.0,103.0,1.0,102034.0,0.0,13.0,14.0,0.0,15.0,1.0,0,0.0,0.0,1080.0,72.0,165.46205,0.0,2.52973
102073.0,103.0,1.0,102073.0,0.0,19.0,14.0,0.0,80.0,1.0,0,0.0,0.0,1360.0,17.0,136.03878,0.0,2.34549
103001.0,153.0,1.0,103001.0,0.0,10.0,18.0,0.0,4.0,1.0,0,0.0,0.0,638.0,160.0,181.31284,0.0,2.51162
103069.0,153.0,1.0,103069.0,0.0,14.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,93.93772,0.0,1.16944
103088.0,153.0,1.0,103088.0,0.0,15.0,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,1.16849
103096.0,153.0,1.0,103096.0,0.0,9.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,102.66424,0.0,0.57628
104034.0,203.0,1.0,104034.0,0.0,13.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,1.07321
104063.0,203.0,1.0,104063.0,0.0,3.0,24.0,0.0,3.0,1.0,0,0.0,0.0,543.0,181.0,123.96292,0.0,3.19082
104096.0,203.0,1.0,104096.0,0.0,19.0,19.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013
105009.0,253.0,1.0,105009.0,0.0,17.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,2.73145
105034.0,253.0,1.0,105034.0,0.0,10.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,1.18962
105054.0,253.0,1.0,105054.0,0.0,4.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,201.93494,0.0,1.35647
105073.0,253.0,1.0,105073.0,0.0,19.0,22.0,0.0,3.0,1.0,0,0.0,0.0,543.0,181.0,136.03878,0.0,3.49742
105088.0,253.0,1.0,105088.0,0.0,5.0,22.0,0.0,2.0,1.0,0,0.0,0.0,412.0,206.0,88.47785,0.0,2.67717
106009.0,303.0,1.0,106009.0,0.0,16.0,11.0,0.0,1.0,1.0,0,0.0,0.0,241.0,241.0,159.31297,0.0,2.23149
106034.0,303.0,1.0,106034.0,0.0,8.0,19.0,0.0,1.0,1.0,0,0.0,0.0,241.0,241.0,165.46205,0.0,2.32909
106088.0,303.0,1.0,106088.0,0.0,3.0,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,0.7095
201001.0,353.0,1.0,201001.0,0.0,16.0,16.0,0.0,3.0,1.0,0,0.0,0.0,380.0,181.0,181.31284,0.0,3.43203
201069.0,353.0,1.0,201069.0,0.0,16.0,12.0,0.0,1.0,1.0,0,0.0,0.0,241.0,241.0,93.93772,0.0,2.83073
201073.0,353.0,1.0,201073.0,0.0,6.0,28.0,0.0,0.0,0.0,1,0.0,0.0,241.0,13.0,136.03878,0.0,1.22147
201096.0,353.0,1.0,201096.0,0.0,3.0,28.0,0.0,0.0,0.0,1,0.0,0.0,0.0,13.0,102.66424,0.0,1.87517
202001.0,403.0,1.0,202001.0,0.0,9.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,0.25039
202009.0,403.0,1.0,202009.0,0.0,13.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,0.20492
202016.0,403.0,1.0,202016.0,0.0,12.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,54.93262,0.0,1.25697
202034.0,403.0,1.0,202034.0,0.0,16.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,0.23147
202054.0,403.0,1.0,202054.0,0.0,8.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,201.93494,0.0,1.4121
202063.0,403.0,1.0,202063.0,0.0,3.0,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,123.96292,0.0,1.64286
202069.0,403.0,1.0,202069.0,0.0,18.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,93.93772,0.0,0.21431
202073.0,403.0,1.0,202073.0,0.0,5.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,136.03878,0.0,0.44535
202088.0,403.0,1.0,202088.0,0.0,14.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,0.20696
202096.0,403.0,1.0,202096.0,0.0,4.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,102.66424,0.0,0.39556
301001.0,453.0,1.0,301001.0,0.0,4.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,0.24733
301009.0,453.0,1.0,301009.0,0.0,19.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,0.21841
301016.0,453.0,1.0,301016.0,0.0,10.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,54.93262,0.0,0.21728
301034.0,453.0,1.0,301034.0,0.0,17.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,0.24647
301054.0,453.0,1.0,301054.0,0.0,10.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,201.93494,0.0,0.28913
301063.0,453.0,1.0,301063.0,0.0,6.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,123.96292,0.0,0.23165
301069.0,453.0,1.0,301069.0,0.0,10.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,93.93772,0.0,0.2227
301073.0,453.0,1.0,301073.0,0.0,13.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,136.03878,0.0,0.21677
301088.0,453.0,1.0,301088.0,0.0,18.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,0.22044
301096.0,453.0,1.0,301096.0,0.0,13.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,102.66424,0.0,0.20255
302001.0,503.0,1.0,302001.0,0.0,12.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,0.24771
302009.0,503.0,1.0,302009.0,0.0,5.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,0.21741
302016.0,503.0,1.0,302016.0,0.0,17.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,54.93262,0.0,0.21761
302034.0,503.0,1.0,302034.0,0.0,8.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,0.2458
302054.0,503.0,1.0,302054.0,0.0,9.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,201.93494,0.0,0.28735
302063.0,503.0,1.0,302063.0,0.0,16.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,123.96292,0.0,0.23217
302069.0,503.0,1.0,302069.0,0.0,5.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,93.93772,0.0,0.22065
302073.0,503.0,1.0,302073.0,0.0,16.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,136.03878,0.0,0.22007
302088.0,503.0,1.0,302088.0,0.0,13.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,0.2184
302096.0,503.0,1.0,302096.0,0.0,6.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,102.66424,0.0,0.202
401001.0,553.0,1.0,401001.0,0.0,4.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,0.24726
401009.0,553.0,1.0,401009.0,0.0,11.0,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,0.21783
401016.0,553.0,1.0,401016.0,0.0,11.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,54.93262,0.0,0.21727
401034.0,553.0,1.0,401034.0,0.0,15.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,0.24628
401054.0,553.0,1.0,401054.0,0.0,16.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,201.93494,0.0,0.28782
401063.0,553.0,1.0,401063.0,0.0,9.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,123.96292,0.0,0.23177
401069.0,553.0,1.0,401069.0,0.0,8.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,93.93772,0.0,0.22088
401073.0,553.0,1.0,401073.0,0.0,8.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,136.03878,0.0,0.21638
401088.0,553.0,1.0,401088.0,0.0,16.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,0.22187
401096.0,553.0,1.0,401096.0,0.0,14.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,102.66424,0.0,0.20254
402001.0,603.0,1.0,402001.0,0.0,16.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,0.24644
402009.0,603.0,1.0,402009.0,0.0,14.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,0.21645
402016.0,603.0,1.0,402016.0,0.0,5.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,54.93262,0.0,0.21521
402034.0,603.0,1.0,402034.0,0.0,5.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,0.24396
402054.0,603.0,1.0,402054.0,0.0,4.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,201.93494,0.0,0.28538
402063.0,603.0,1.0,402063.0,0.0,16.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,123.96292,0.0,0.23213
402069.0,603.0,1.0,402069.0,0.0,15.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,93.93772,0.0,0.22124
402073.0,603.0,1.0,402073.0,0.0,15.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,136.03878,0.0,0.21835
402088.0,603.0,1.0,402088.0,0.0,16.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,0.22017
402096.0,603.0,1.0,402096.0,0.0,11.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,102.66424,0.0,0.20067
501001.0,653.0,1.0,501001.0,0.0,17.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,0.24957
501009.0,653.0,1.0,501009.0,0.0,4.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,0.21891
501016.0,653.0,1.0,501016.0,0.0,12.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,54.93262,0.0,0.21885
501034.0,653.0,1.0,501034.0,0.0,5.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,0.24716
501054.0,653.0,1.0,501054.0,0.0,17.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,201.93494,0.0,0.2894
501063.0,653.0,1.0,501063.0,0.0,3.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,123.96292,0.0,0.23129
501069.0,653.0,1.0,501069.0,0.0,7.0,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,93.93772,0.0,0.22072
501073.0,653.0,1.0,501073.0,0.0,12.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,136.03878,0.0,0.21976
501088.0,653.0,1.0,501088.0,0.0,17.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,88.47785,0.0,0.21859
501096.0,653.0,1.0,501096.0,0.0,6.0,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,102.66424,0.0,0.20355
502001.0,703.0,1.0,502001.0,0.0,11.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,181.31284,0.0,0.24618
502009.0,703.0,1.0,502009.0,0.0,13.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,159.31297,0.0,0.21805
502016.0,703.0,1.0,502016.0,0.0,16.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,54.93262,0.0,0.21768
502034.0,703.0,1.0,502034.0,0.0,4.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,165.46205,0.0,0.24569
